"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"9251","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","25/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Symphonia globulifera","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,31.284,388.103,-9999,100.8,-9999,2.987,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1549,8.751,1.973,282.7
"9252","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","25/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sloanea grandiflora","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,30.471,392.295,-9999,100.8,-9999,1.194,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.08492,4.806,1.406,291.6
"9253","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","25/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Guatteria schomburgkiana","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.823,386.22,-9999,100.7,-9999,3.723,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1685,10.18,2.266,272.3
"9254","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","25/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Iryanthera hostmannii","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.341,388.992,-9999,100.6,-9999,1.082,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.05308,4.872,2.01,229.5
"9255","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","25/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Ambelania acida","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,31.848,387.967,-9999,100.51,-9999,2.14,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1143,7.35,1.881,271.5
"9256","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","26/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sterculia pruriens repeat","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,30.346,383.459,-9999,100.9,-9999,3.393,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2119,12.25,1.677,276.1
"9257","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","26/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sloanea grandiflora","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,29.459,384.215,-9999,101,-9999,2.309,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1659,9.934,1.44,275.9
"9258","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","26/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Carapa procera","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,30.66818182,385.1527273,-9999,100.8,-9999,2.046363636,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.120818182,8.592727273,1.715454545,258.2727273
"9259","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","26/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Apeiba glabra repeat","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,31.808,385.05,-9999,100.7,-9999,2.384,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1232,6.355,1.962,288.5
"9260","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Eperua falcata","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,30.65909091,390.8827273,-9999,100.8,-9999,1.274545455,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.070881818,5.686363636,1.797272727,250.3636364
"9261","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pradosia cochlearia","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,31.493,392.132,-9999,100.8,-9999,0.8854,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.04535,4.724,1.928,213.6
"9262","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Apeiba glabra","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,30.74625,384.19875,-9999,100.8,-9999,5.41375,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.320875,11.125,1.825,313
"9263","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Eschweilera coriacea","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.244,384.366,-9999,100.7,-9999,2.411,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.113,8.627,2.15,246.8
"9264","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Recordoxylon speciosum","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.195,386.067,-9999,100.7,-9999,1.402,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.06687,6.722,2.08,211.8
"9265","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Dicorynia guianensis","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.155,389.798,-9999,100.6,-9999,1.183,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.05455,5.224,2.142,223.2
"9266","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","27/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Virola surinamensis repeat","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,32.435,385.4975,-9999,100.5,-9999,2.37625,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.110375,10.25,2.16125,221.5
"9267","C3","angiosperm","tree","evergreen","tropical","humid",2.478,"opt","28/10/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Eschweilera coriacea","Rainforest","Rainforest spp","Paracou_French Guiana",-9999,-9999,29.69666667,391.9533333,-9999,100.8,-9999,1.18,-9999,-9999,2.75,-52.25,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.066633333,5.143333333,1.763333333,256.6666667
"9268","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","5/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Licaria aurea","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.54,394.165,-9999,99.54,-9999,0.5507,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0359,2.934,1.504,253.9
"9269","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","6/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Dialium guianense","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.16,390.849,-9999,99.59,-9999,1.229,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0909,5.676,1.345,280.6
"9270","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","6/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Amaioua corymbosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.63,389.679,-9999,99.35,-9999,1.292,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0695,6.482,1.83,228.2
"9271","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","6/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Amaioua guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.15,395.164,-9999,99.19,-9999,0.5002,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0328,2.681,1.487,254.8
"9272","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Tetragastris panamensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.48,389.966,-9999,99.51,-9999,1.627,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1273,5.325,1.291,313
"9273","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Brosimum rubescens","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.81,395.58,-9999,99.42,-9999,0.5026,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0345,2.705,1.419,261.1
"9274","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Ouratea iquitosensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28,393.741,-9999,99.38,-9999,0.7341,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0498,3.944,1.445,257.3
"9275","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Heisteria acuminata","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.37,391.747,-9999,99.45,-9999,0.6587,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0404,4.626,1.595,198.2
"9276","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Brosimum guianense","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.47,386.633,-9999,99.42,-9999,1.542,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1057,7.759,1.459,257.6
"9277","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Theobroma speciosum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.88,391.19,-9999,99.27,-9999,1.178,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0916,5.531,1.277,284.8
"9278","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Casearia javitensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.98,388.675,-9999,99.12,-9999,1.504,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0792,7.504,1.862,223.8
"9279","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","7/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Talisia cupularis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.38,393.932,-9999,99.25,-9999,0.7895,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0383,3.687,1.999,227.7
"9280","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Caraipa myrcioides","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.46,394.703,-9999,99.76,-9999,0.9029,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0771,3.165,1.165,320.6
"9281","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Minquartia guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.85,387.9,-9999,99.75,-9999,1.399,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.125,7.226,1.131,285.7
"9282","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sloanea fragrans","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.11,374.906,-9999,99.67,-9999,3.464,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.4728,15.29,0.8246,311
"9283","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sarcaulus brasiliensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.56,394.415,-9999,99.41,-9999,0.6766,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.037,2.554,1.771,273.2
"9284","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Miconia trinervia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.1,383.472,-9999,99.44,-9999,1.793,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1216,9.643,1.472,244
"9285","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","12/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Neea divaricata","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.94,390.673,-9999,99.61,-9999,1.4,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1407,5.836,1.014,315.6
